School,year,Games,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot
Syracuse,2010,13,-0.2,-0.3,-0.2,17.4,0.3,-3,4,0.5,0,-3.3,21.3,0.6,1,0,-0.4,0.6,0.4,3.3,0.4,-0.1,0.3,-3.003754742,-2.729170078,-4.98977705,-35.40974365,-0.413819824,-1.633088529,-18.15777429,-0.270427019,-0.177624617,-4.196876872,-52.71452302,-0.457220895,-1.4408576,-0.755245138,-0.301946757,-2.429976392,-0.315482071,-2.434184509,0.054783877,0.08466775,0.144197089
Syracuse,2011,12,0.2,0.2,0,-30.5,0.1,-3.3,-7.8,0.1,-0.5,-3.1,-38.2,-0.3,0.2,-1.3,-1,-2.2,-0.4,3.9,-0.1,0,-0.2,-2.363003794,-2.143336062,-3.99182164,-34.42779492,-0.311055859,-1.966470823,-16.08621943,-0.196341615,-0.242099694,-3.977501497,-49.81161842,-0.425776716,-1.11268608,-0.86419611,-0.441557406,-2.383981113,-0.332385657,-1.167347608,0.023827102,0.0677342,0.075357671
Syracuse,2012,13,3.3,5.9,-1.1,54.8,0.2,6.9,42.3,0.4,0.6,12.7,97.2,0.3,2.7,2.8,0.4,5.9,0.1,1.4,0.1,0.1,0.2,-1.230403035,-0.53466885,-3.413457312,-16.58223594,-0.208844687,-0.193176659,-4.408975544,-0.077073292,-0.073679755,-0.642001198,-20.40929473,-0.280621373,-0.350148864,-0.131356888,-0.273245925,-0.727184891,-0.245908525,-0.653878086,0.039061681,0.07418736,0.100286137
Syracuse,2013,13,-0.6,-1.7,1.4,-47.8,-0.7,6.4,57.4,0.8,0.4,4.7,9.6,-0.2,-0.3,1.8,-0.9,0.6,3.3,28.2,-0.3,0.1,-0.1,-1.104322428,-0.76773508,-2.45076585,-22.82578875,-0.30707575,1.125458673,7.952819565,0.098341366,0.021056196,0.426399042,-14.40743579,-0.264497098,-0.340119091,0.254914489,-0.39859674,-0.461747913,0.46327318,5.116897531,-0.028750655,0.079349888,0.06022891
Syracuse,2014,7,-0.2,4.1,-8.6,-17,-1.1,-2.5,65.1,2,0.4,1.6,48.2,0.5,-1.6,0.6,0.5,-0.6,0.6,0.1,-1.2,0.4,-0.8,-0.923457942,0.205811936,-3.68061268,-21.660631,-0.4656606,0.400366939,19.38225565,0.478673093,0.096844957,0.661119233,-1.88594863,-0.111597678,-0.592095273,0.323931592,-0.218877392,-0.48939833,0.490618544,4.113518025,-0.263000524,0.143479911,-0.111816872
Temple,2000,11,0.9,1.4,0.5,-16.9,-0.6,-1.9,-6.2,0,-0.2,-0.5,-23.2,-0.3,-0.6,-0.6,-0.1,-1.2,1.3,-4.9,-0.8,0.6,-0.2,-0.023146931,2.838114285,-6.963032471,-20.88443321,-0.491792772,-5.830208616,-64.54153873,-1.096928762,-1.116380003,-0.5,-23.2,-0.3,-0.6,-0.6,-0.1,-1.2,1.3,-4.9,-0.8,0.6,-0.2
Temple,2001,11,-0.7,1.2,-4.5,-15.4,-0.4,0.6,-11.9,-0.3,-0.8,1.8,-27.3,-0.5,0.3,-1,0.6,-0.1,1.3,-5.9,0.2,0,0.3,-0.158517544,2.510491428,-6.470425977,-19.78754657,-0.473434217,-4.544166893,-54.01323098,-0.937543009,-1.053104002,-0.04,-24.02,-0.34,-0.42,-0.68,0.04,-0.98,1.3,-5.1,-0.6,0.48,-0.1
Temple,2002,12,-2,2,-10.1,-26.8,-0.4,1.2,29,0.7,-0.9,3.3,2.1,-0.1,-1,-0.5,0.7,-0.8,0,-2.2,0.2,1,1.2,-0.526814036,2.408393143,-7.196340782,-21.19003726,-0.458747374,-3.395333514,-37.41058479,-0.610034407,-1.022483202,0.628,-18.796,-0.292,-0.536,-0.644,0.172,-0.944,1.04,-4.52,-0.44,0.584,0.16
Temple,2003,12,1.6,8.7,-10.5,-2.2,-0.6,-8.7,-82.9,-1.2,-0.9,-0.1,-85.1,-1.2,1.7,-3.6,0.2,-1.7,-0.1,-1.4,-0.5,0.1,-0.4,-0.101451228,3.666714514,-7.857072625,-17.39202981,-0.486997899,-4.456266811,-46.50846783,-0.728027526,-0.997986562,0.4824,-32.0568,-0.4736,-0.0888,-1.2352,0.1776,-1.0952,0.812,-3.896,-0.452,0.4872,0.048
Temple,2004,11,-1.2,2.6,-9.2,-24.3,-0.6,2.4,-21.3,-0.8,-1,5.1,-45.6,-1.1,-1.6,0.4,0,-1.3,1,4.5,0,-0.2,-0.2,-0.321160983,3.453371611,-8.1256581,-18.77362384,-0.509598319,-3.085013449,-41.46677426,-0.742422021,-0.998389249,1.40592,-34.76544,-0.59888,-0.39104,-0.90816,0.14208,-1.13616,0.8496,-2.2168,-0.3616,0.34976,-0.0016
Temple,2005,11,-5.1,0.6,-18.5,-93.8,-2.2,-8.3,-119.6,-2.3,-2,-7.8,-213.4,-2.6,-4.3,-5.5,0.4,-9.3,-1.5,-21.5,0.4,0.4,0.7,-1.276928786,2.882697289,-10.20052648,-33.77889908,-0.847678655,-4.128010759,-57.09341941,-1.053937617,-1.198711399,-0.435264,-70.492352,-0.999104,-1.172832,-1.826528,0.193664,-2.768928,0.37968,-6.07344,-0.20928,0.359808,0.13872
Temple,2006,12,0.2,0.1,0.7,-46.8,-0.7,-12,-189.9,-4.1,-3.1,-12,-236.7,-2.8,-1.8,-9,-0.7,-11.4,0.8,-1.7,0.2,0.5,0.8,-0.981543029,2.326157831,-8.020421184,-36.38311926,-0.818142924,-5.702408607,-83.65473553,-1.663150093,-1.57896912,-2.7482112,-103.7338816,-1.3592832,-1.2982656,-3.2612224,0.0149312,-4.4951424,0.463744,-5.198752,-0.127424,0.3878464,0.270976
Temple,2007,12,0.5,0.6,0.5,8.8,0,-3.9,-71.4,-1.5,-0.7,-3.3,-62.6,-0.7,1.1,-3.3,0,-2.2,-0.3,-6.3,0.3,-0.3,0,-0.685234423,1.980926265,-6.316336947,-27.34649541,-0.65451434,-5.341926886,-81.20378842,-1.630520075,-1.403175296,-2.85856896,-95.50710528,-1.22742656,-0.81861248,-3.26897792,0.01194496,-4.03611392,0.3109952,-5.4190016,-0.0419392,0.25027712,0.2167808
Temple,2008,12,-5,-5.9,-5,-18.8,0.6,-6.4,-71.1,-1.3,-0.7,-12.2,-89.9,-0.4,-2.5,-3.7,-0.4,-6.5,1.9,5.5,-0.2,0.2,0,-1.548187539,0.404741012,-6.053069558,-25.63719633,-0.403611472,-5.553541509,-79.18303074,-1.56441606,-1.262540237,-4.726855168,-94.38568422,-1.061941248,-1.154889984,-3.355182336,-0.070444032,-4.528891136,0.62879616,-3.23520128,-0.07355136,0.240221696,0.17342464
Temple,2009,13,-9.5,-10.8,-13.5,-79.9,-0.5,9,79.4,1.2,1.5,-1.8,-0.5,0.1,-3.7,3.9,0.8,1,-1,-10.3,-0.1,-0.1,-0.3,-3.138550031,-1.83620719,-7.542455646,-36.48975706,-0.422889177,-2.642833207,-47.46642459,-1.011532848,-0.710032189,-4.141484134,-75.60854738,-0.829552998,-1.663911987,-1.904145869,0.103644774,-3.423112909,0.303036928,-4.648161024,-0.078841088,0.172177357,0.078739712
Temple,2010,12,-3,-5,-0.5,5.6,0.5,-2.5,10.8,0.6,0.4,-7.4,16.4,0.8,-1.5,0.8,0.5,-0.3,0.8,3.8,0.2,0.3,0.5,-3.110840025,-2.468965752,-6.133964517,-28.07180565,-0.238311342,-2.614266566,-35.81313967,-0.689226278,-0.488025751,-4.793187308,-57.2068379,-0.503642399,-1.63112959,-1.363316695,0.18291582,-2.798490327,0.402429542,-2.958528819,-0.02307287,0.197741885,0.16299177
Temple,2011,13,-8.2,-14.6,1.2,-61,-0.2,14.9,132.6,1.6,2.1,0.4,71.5,1.1,-2.8,4.6,0.5,2.3,0.6,0.9,0.1,-0.9,-0.7,-4.12867202,-4.895172602,-4.667171614,-34.65744452,-0.230649073,0.888586748,-2.130511738,-0.231381023,0.029579399,-3.754549846,-31.46547032,-0.182913919,-1.864903672,-0.170653356,0.246332656,-1.778792262,0.441943634,-2.186823055,0.001541704,-0.021806492,-0.009606584
Temple,2012,11,-5.7,-6.9,-7.4,-116.6,-1,0,1.4,0,0,-6.9,-115.2,-1.2,-4,-0.5,-0.5,-5,-0.8,-9.9,0,0.1,0.2,-4.442937616,-5.296138081,-5.213737291,-51.04595562,-0.384519259,0.710869398,-1.42440939,-0.185104818,0.023663519,-4.383639877,-48.21237626,-0.386331135,-2.291922937,-0.236522685,0.097066124,-2.423033809,0.193554907,-3.729458444,0.001233363,0.002554807,0.032314733
Temple,2013,12,-3.6,-1.1,-8.3,-48.9,-0.1,-3,-26.4,-0.4,0,-4.1,-75.3,-0.7,-2.9,0.8,-1,-3.1,-1.1,-14.1,0,0.6,0.6,-4.274350093,-4.456910465,-5.830989833,-50.61676449,-0.327615407,-0.031304482,-6.419527512,-0.228083854,0.018930815,-4.326911901,-53.62990101,-0.449064908,-2.41353835,-0.029218148,-0.1223471,-2.558427047,-0.065156074,-5.803566755,0.00098669,0.122043845,0.145851786
Temple,2014,6,3.2,6,-1.2,64.5,0.9,-11,-39.1,0.1,0.3,-5,25.4,0.7,2.3,-2.5,-0.5,-0.9,-0.2,-11.3,-0.5,-0.1,-0.6,-2.779480074,-2.365528372,-4.904791866,-27.59341159,-0.082092326,-2.225043585,-12.95562201,-0.162467084,0.075144652,-4.461529521,-37.82392081,-0.219251927,-1.47083068,-0.523374518,-0.19787768,-2.226741638,-0.092124859,-6.902853404,-0.099210648,0.077635076,-0.003318571
Tennessee,2000,11,1.5,-1.1,6.3,-9.7,0.4,9.2,88.4,1.7,1.2,8.1,78.7,0.6,0,3.8,-0.9,2.9,-0.3,-5,-0.6,0.2,-0.4,1.421755379,-0.721635431,6.136170993,28.21339399,0.546364574,5.425310354,72.61771756,1.516552336,1.332631856,8.1,78.7,0.6,0,3.8,-0.9,2.9,-0.3,-5,-0.6,0.2,-0.4
Tennessee,2001,12,1.7,-2.8,10.6,30,0.4,5.8,68.8,1.4,0.9,3,98.8,1.2,1.5,1.6,-0.9,2.2,0,8.8,0,-0.2,-0.3,1.477404303,-1.137308345,7.028936794,28.57071519,0.517091659,5.500248283,71.85417405,1.493241869,1.246105485,7.08,82.72,0.72,0.3,3.36,-0.9,2.76,-0.24,-2.24,-0.48,0.12,-0.38
Tennessee,2002,13,3.7,0.6,12.5,46.5,0.4,2,21.9,0.4,0.6,2.6,68.4,0.9,2.6,0.7,-0.8,2.5,1.5,14.4,0.2,-0.4,-0.1,1.921923442,-0.789846676,8.123149436,32.15657215,0.493673328,4.800198626,61.86333924,1.274593495,1.116884388,6.184,79.856,0.756,0.76,2.828,-0.88,2.708,0.108,1.088,-0.344,0.016,-0.324
Tennessee,2003,13,0.6,0.7,0.8,47.3,1.4,-2.1,0.2,0.2,0,-1.4,47.4,0.8,1.9,0,-0.5,1.5,0.1,7.8,0.3,-0.5,-0.2,1.657538754,-0.491877341,6.658519548,35.18525772,0.674938662,3.420158901,49.53067139,1.059674796,0.89350751,4.6672,73.3648,0.7648,0.988,2.2624,-0.804,2.4664,0.1064,2.4304,-0.2152,-0.0872,-0.2992
Tennessee,2004,13,-3.3,-3.3,-4.9,-22.9,0.6,5.3,66,1.2,0.4,2.1,43.1,0.5,0,1.8,-0.1,1.6,-0.6,4.1,-0.4,0,-0.5,0.666031003,-1.053501873,4.346815639,23.56820618,0.65995093,3.796127121,52.82453711,1.087739837,0.794806008,4.15376,67.31184,0.71184,0.7904,2.16992,-0.6632,2.29312,-0.03488,2.76432,-0.25216,-0.06976,-0.33936
Tennessee,2005,11,-2.9,-0.7,-7.7,-17.7,0.2,3.9,45.8,1,0.2,3.1,28.1,0.2,-0.6,1.8,-0.1,1.2,0.7,11.7,0.3,0.4,0.7,-0.047175197,-0.982801498,1.937452511,15.31456494,0.567960744,3.816901697,51.41962969,1.07019187,0.675844807,3.943008,59.469472,0.609472,0.51232,2.095936,-0.55056,2.074496,0.112096,4.551456,-0.141728,0.024192,-0.131488
Tennessee,2006,13,5.8,6.4,6.5,83.7,0.6,-6.7,-38.7,-0.4,0.4,-0.2,45,0.8,3.8,-2,-0.4,1.4,-0.2,0.7,0.4,-0.4,0,1.122259842,0.493758802,2.849962009,28.99165195,0.574368595,1.713521357,33.39570375,0.776153496,0.620675845,3.1144064,56.5755776,0.6475776,1.169856,1.2767488,-0.520448,1.9395968,0.0496768,3.7811648,-0.0333824,-0.0606464,-0.1051904
Tennessee,2007,14,3,3,3.1,23.9,0.6,-6.1,-25.6,0,0.3,-3.1,-1.8,0.3,-0.2,-0.2,0,-0.5,-1.2,0,-0.2,-0.2,-0.5,1.497807874,0.995007041,2.899969607,27.97332156,0.579494876,0.150817086,21.596563,0.620922797,0.556540676,1.87152512,44.90046208,0.57806208,0.8958848,0.98139904,-0.4163584,1.45167744,-0.20025856,3.02493184,-0.06670592,-0.08851712,-0.18415232
Tennessee,2008,12,-2.7,-1.9,-6.5,-14.6,0,-2.9,19.8,0.8,0.7,-4.9,5.3,0.4,-2.5,0.9,-0.4,-2,-0.3,0,0.5,-0.6,-0.2,0.658246299,0.416005633,1.019975686,19.45865725,0.463595901,-0.459346331,21.2372504,0.656738237,0.585232541,0.517220096,36.98036966,0.542449664,0.21670784,0.965119232,-0.41308672,0.761341952,-0.220206848,2.419945472,0.046635264,-0.190813696,-0.187321856
Tennessee,2009,13,1,0.6,2.1,57.1,1.8,1.4,7.7,0.1,0,2,64.7,0.8,2.7,0.4,0.3,3.2,-0.4,-3.8,-0.6,0.3,-0.2,0.726597039,0.452804506,1.235980548,26.9869258,0.730876721,-0.087477065,18.52980032,0.54539059,0.468186033,0.813776077,42.52429573,0.593959731,0.713366272,0.852095386,-0.270469376,1.249073562,-0.256165478,1.175956378,-0.082691789,-0.092650957,-0.189857485
Tennessee,2010,13,-1.1,-1.6,-0.6,24.9,0.9,-5.1,-43.3,-0.7,-0.7,-6.6,-18.4,0.3,-0.2,-2.1,0.5,-1.8,-1,-6.9,-0.1,-0.2,-0.4,0.361277631,0.042243605,0.868784439,26.56954064,0.764701376,-1.089981652,6.163840257,0.296312472,0.234548826,-0.668979139,30.33943658,0.535167785,0.530693018,0.261676308,-0.116375501,0.639258849,-0.404932383,-0.439234898,-0.086153431,-0.114120765,-0.231885988
Tennessee,2011,12,3.8,7.7,-2.2,64.8,0.3,-4.4,-72.6,-1.6,-0.5,3.3,-7.8,-0.4,2.9,-2.2,0.2,0.8,-0.7,-8,-0.3,0.2,0,1.049022105,1.573794884,0.255027551,34.21563251,0.671761101,-1.751985322,-9.588927795,-0.082950023,0.087639061,0.124816689,22.71154927,0.348134228,1.004554414,-0.230658953,-0.053100401,0.671407079,-0.463945906,-1.951387918,-0.128922745,-0.051296612,-0.18550879
Tennessee,2012,12,1.1,2.6,-1.3,33.1,0.7,-5.4,-28.5,-0.1,-0.6,-2.7,4.6,0.3,2.4,-0.6,-0.1,1.8,1.6,11.1,0.3,0.2,0.4,1.059217684,1.779035907,-0.055977959,33.99250601,0.677408881,-2.481588257,-13.37114224,-0.086360018,-0.049888751,-0.440146649,19.08923941,0.338507382,1.283643531,-0.304527163,-0.062480321,0.897125664,-0.051156725,0.658889665,-0.043138196,-0.00103729,-0.068407032
Tennessee,2013,12,-0.8,-0.8,-1,-46.2,-0.5,-1.1,-18.9,-0.4,-0.6,-1.9,-65.1,-0.8,-2.4,-0.9,0.7,-1.9,-1.7,-16.1,-0.3,0.2,-0.1,0.687374147,1.263228726,-0.244782367,17.95400481,0.441927105,-2.205270606,-14.47691379,-0.149088014,-0.159911001,-0.732117319,2.251391531,0.110805906,0.546914825,-0.42362173,0.090015744,0.337700531,-0.38092538,-2.692888268,-0.094510557,0.039170168,-0.074725626
Tennessee,2014,7,7.5,9.2,6.2,64.8,0.8,-5,-65.6,-1.3,-0.5,4.1,-0.8,-0.3,3.1,-2.7,1,1.4,-1.4,-22.8,0.2,-0.2,0,2.049899318,2.850582981,1.044174106,27.32320385,0.513541684,-2.764216485,-24.70153103,-0.379270412,-0.227928801,0.234306145,1.641113225,0.028644725,1.05753186,-0.878897384,0.272012595,0.550160425,-0.584740304,-6.714310614,-0.035608445,-0.008663866,-0.059780501
Texas,2000,11,4.5,1.6,10.3,108.9,1.7,1.7,51.5,1.2,0.6,3.4,160.3,2,3.5,2.5,-0.9,5.2,-0.1,8.4,-0.5,-0.2,-0.7,4.119429062,3.810605949,6.964548716,56.68458769,0.619549706,-2.331468727,22.65357272,0.884972254,0.506802328,3.4,160.3,2,3.5,2.5,-0.9,5.2,-0.1,8.4,-0.5,-0.2,-0.7
Texas,2001,12,4.7,3.4,8.8,103.6,1.7,7.6,72.8,1.3,1.2,11,176.4,1.8,4.9,3.4,0.5,8.7,-1.8,-7,-0.7,-0.3,-0.9,4.23554325,3.728484759,7.331638973,66.06767015,0.835639765,-0.345174982,32.68285817,0.967977803,0.645441863,4.92,163.52,1.96,3.78,2.68,-0.62,5.9,-0.44,5.32,-0.54,-0.22,-0.74
Texas,2002,13,3.7,0.3,11.4,84.9,0.7,2.8,-7,-0.5,1,3.2,77.9,0.9,2.4,1.3,-0.7,2.8,0.1,4.8,-0.5,-0.8,-1.3,4.1284346,3.042787808,8.145311178,69.83413612,0.808511812,0.283860015,24.74628654,0.674382243,0.71635349,4.576,146.396,1.748,3.504,2.404,-0.636,5.28,-0.332,5.216,-0.532,-0.336,-0.852
Texas,2003,13,1.5,-1.8,9.2,29.3,0.6,3.6,80,1.4,1.7,1.7,109.4,1.4,0.6,4.5,0,5,0.4,5.1,0.3,-0.5,-0.1,3.60274768,2.074230246,8.356248943,61.7273089,0.766809449,0.947088012,35.79702923,0.819505794,0.913082792,4.0008,138.9968,1.6784,2.9232,2.8232,-0.5088,5.224,-0.1856,5.1928,-0.3656,-0.3688,-0.7016
Texas,2004,12,-4.5,-9.3,2.6,-47.4,0,17.5,191.8,2.6,2.4,8.3,144.3,1.4,-0.6,8.1,-0.2,7.4,1.4,14.7,-0.2,-0.2,-0.4,1.982198144,-0.200615803,7.204999154,39.90184712,0.61344756,4.257670409,66.99762338,1.175604635,1.210466234,4.86064,140.05744,1.62272,2.21856,3.87856,-0.44704,5.6592,0.13152,7.09424,-0.33248,-0.33504,-0.64128
Texas,2005,13,-0.4,-7.7,13.8,65.2,1.2,11,144,2.2,3,3.4,209.2,2.7,1.7,5.6,0,7.5,-0.6,0.5,-0.5,0,-0.6,1.505758515,-1.700492643,8.523999323,44.96147769,0.730758048,5.606136328,82.39809871,1.380483708,1.568372987,4.568512,153.885952,1.838176,2.114848,4.222848,-0.357632,6.02736,-0.014784,5.775392,-0.365984,-0.268032,-0.633024
Texas,2006,13,0.4,-3,7.5,-7.4,0.8,10.7,101.4,2.1,1.2,7.6,94.1,0.9,-0.2,5.6,1,6.3,-3.2,-14.6,-0.4,-0.3,-0.7,1.284606812,-1.960394114,8.319199459,34.48918216,0.744606438,6.624909062,86.19847897,1.524386967,1.49469839,5.1748096,141.9287616,1.6505408,1.6518784,4.4982784,-0.0861056,6.081888,-0.6518272,1.7003136,-0.3727872,-0.2744256,-0.6464192
Texas,2007,13,-2.9,-6.3,2.8,-22.4,-0.1,8.8,114.1,2.1,1.8,2.5,91.7,1.1,-0.9,4.2,-0.3,3,-0.3,2.9,-0.2,0.1,-0.1,0.44768545,-2.828315291,7.215359567,23.11134572,0.57568515,7.05992725,91.77878317,1.639509573,1.555758712,4.63984768,131.8830093,1.54043264,1.14150272,4.43862272,-0.12888448,5.4655104,-0.58146176,1.94025088,-0.33822976,-0.19954048,-0.53713536
Texas,2008,13,5.2,-3.4,20.5,48.9,1.3,11.7,84,1.2,1.9,8.3,132.9,1.2,3.1,5,0.6,8.7,-0.8,-4.1,-0.3,0.1,-0.1,1.39814836,-2.942652233,9.872287654,28.26907658,0.72054812,7.9879418,90.22302654,1.551607659,1.624606969,5.371878144,132.0864074,1.472346112,1.533202176,4.550898176,0.016892416,6.11240832,-0.625169408,0.732200704,-0.330583808,-0.139632384,-0.449708288
Texas,2009,14,7.7,5.7,11.6,94,1.1,3.9,75.2,1.8,1.4,9.6,169.3,1.8,3.9,4,0.1,8.1,-0.8,-7.4,0,-0.7,-0.6,2.658518688,-1.214121786,10.21783012,41.41526126,0.796438496,7.17035344,87.21842123,1.601286127,1.579685575,6.217502515,139.5291259,1.53787689,2.006561741,4.440718541,0.033513933,6.509926656,-0.660135526,-0.894239437,-0.264467046,-0.251705907,-0.47976663
Texas,2010,12,7.4,11.7,2.2,70.4,-0.3,-3.7,11.9,0.7,-0.2,7.9,82.3,0.6,2.9,0.9,0.2,4,0.2,-1.1,0.3,0.7,1,3.60681495,1.368702571,8.614264098,47.21220901,0.577150797,4.996282752,72.15473698,1.421028902,1.22374846,6.554002012,128.0833008,1.350301512,2.185249393,3.732574833,0.066811146,6.007941325,-0.488108421,-0.935391549,-0.151573637,-0.061364726,-0.183813304
Texas,2011,13,-3.9,-7.6,1.4,-19.9,0.2,13.8,106.4,1.4,0.6,6.3,86.4,0.8,-2.4,5.7,-0.9,2.5,1.2,6.1,-0.3,0.3,0,2.10545196,-0.425037943,7.171411279,33.78976721,0.501720638,6.757026201,79.00378959,1.416823121,1.098998768,6.50320161,119.7466406,1.240241209,1.268199514,4.126059866,-0.126551083,5.30635306,-0.150486737,0.47168676,-0.18125891,0.010908219,-0.147050643
Texas,2012,13,4.6,3.7,7.9,51.2,0.7,-3.6,-20.7,-0.1,0.3,0.1,30.4,0.4,2.7,-1.5,-0.1,1,0,-2.5,-0.1,-0.4,-0.4,2.604361568,0.399969645,7.317129023,37.27181377,0.54137651,4.685620961,59.06303167,1.113458497,0.939199015,5.222561288,101.8773125,1.072192967,1.554559611,3.000847893,-0.121240866,4.445082448,-0.12038939,-0.122650592,-0.165007128,-0.071273424,-0.197640515
Texas,2013,13,0.6,1,0.3,-11.7,0.4,2.1,13.1,0,0.3,3,1.5,-0.2,-1,-0.2,1.1,-0.2,-2.4,-22.1,-0.7,0.4,-0.3,2.203489255,0.519975716,5.913703218,27.47745101,0.513101208,4.168496769,49.87042534,0.890766798,0.811359212,4.77804903,81.80184998,0.817754374,1.043647689,2.360678314,0.123007307,3.516065958,-0.576311512,-4.518120473,-0.272005702,0.02298126,-0.218112412
Texas,2014,7,4.9,5.9,4.5,61.7,0.2,-9.8,-38,0,0.1,-3.9,23.7,0.6,1.6,-3,0.7,-0.7,0.7,2.1,0.7,-0.9,-0.1,2.742791404,1.595980573,5.630962575,34.32196081,0.450480966,1.374797415,32.29634027,0.712613438,0.669087369,3.042439224,70.18147999,0.774203499,1.154918151,1.288542651,0.238405845,2.672852767,-0.321049209,-3.194496379,-0.077604562,-0.161614992,-0.194489929
Texas A&M,2000,11,1.6,-1,6.4,19.9,-0.3,2.9,40.1,0.8,1.9,1.9,60,0.7,1.5,1.9,0.3,3.6,-1.4,-15,0.2,-0.8,-0.6,-1.009241214,-3.176137932,2.413522564,12.68818574,0.203838557,4.217699896,59.35509543,1.089370414,1.196573663,1.9,60,0.7,1.5,1.9,0.3,3.6,-1.4,-15,0.2,-0.8,-0.6
Texas A&M,2001,11,0,-1.4,2.6,11.1,0.2,-3.8,0.6,0.3,0.1,-5.2,11.7,0.4,0,-1.7,-0.5,-2.3,-0.2,4,0.1,-0.5,-0.2,-0.807392972,-2.820910345,2.450818051,12.37054859,0.203070846,2.614159916,47.60407634,0.931496331,0.97725893,0.48,50.34,0.64,1.2,1.18,0.14,2.42,-1.16,-11.2,0.18,-0.74,-0.52
Texas A&M,2002,12,-0.8,2,-5.6,60.5,0.7,-3.9,-12.7,0,0.1,-1.9,47.8,0.8,1,-1,0.5,0.5,0.9,-0.5,-0.4,0.3,-0.2,-0.805914377,-1.856728276,0.840654441,21.99643887,0.302456677,1.311327933,35.54326107,0.745197065,0.801807144,0.004,49.832,0.672,1.16,0.744,0.212,2.036,-0.748,-9.06,0.064,-0.532,-0.456
Texas A&M,2003,12,-1.2,1.6,-7.8,6.2,-1.4,-7.4,-47.8,-0.4,-0.8,-5.8,-41.7,-0.1,0.3,-5,0.7,-4.1,-0.7,-9.6,0.3,0.6,0.9,-0.884731502,-1.165382621,-0.887476447,18.8371511,-0.038034659,-0.430937653,18.87460886,0.516157652,0.481445715,-1.1568,31.5256,0.5176,0.988,-0.4048,0.3096,0.8088,-0.7384,-9.168,0.1112,-0.3056,-0.1848
Texas A&M,2004,12,-3.2,-5.5,0,16.9,-0.5,-3.9,24.8,1,0.9,-9.4,41.6,1.3,0.1,-1.6,-1,-2.5,1.4,8.2,0,-0.8,-0.7,-1.347785201,-2.032306097,-0.709981158,18.44972088,-0.130427727,-1.124750123,20.05968709,0.612926121,0.565156572,-2.80544,33.54048,0.67408,0.8104,-0.64384,0.04768,0.14704,-0.31072,-5.6944,0.08896,-0.40448,-0.28784
Texas A&M,2005,11,-6.8,-7,-8.9,-97.2,-0.2,2.9,95.7,2.1,0.5,-4.1,-1.5,0.3,-3.3,2.5,-0.1,-1,-0.5,-9.4,-0.3,-0.2,-0.5,-2.438228161,-3.025844877,-2.347984926,-4.680223298,-0.144342182,-0.319800098,35.18774967,0.910340897,0.552125258,-3.064352,26.532384,0.599264,-0.01168,-0.015072,0.018144,-0.082368,-0.348576,-6.43552,0.011168,-0.363584,-0.330272
Texas A&M,2006,13,-0.1,-2.9,6,0,-0.1,10.8,74.7,0.7,1,7.9,74.8,0.4,-0.5,4.3,-0.2,3.6,1.1,6.1,-0.1,-0.5,-0.7,-1.970582529,-3.000675902,-0.678387941,-3.744178638,-0.135473745,1.904159921,43.09019974,0.868272718,0.641700206,-0.8714816,36.1859072,0.5594112,-0.109344,0.8479424,-0.0254848,0.6541056,-0.0588608,-3.928416,-0.0110656,-0.3908672,-0.4042176
Texas A&M,2007,13,-4.2,-4.7,-4.7,-69.4,-0.6,6.6,50.7,0.5,0.9,1.9,-18.8,-0.4,-3.6,3.2,-0.6,-1,1.4,9.4,-0.5,0,-0.5,-2.416466023,-3.340540722,-1.482710353,-16.87534291,-0.228378996,2.843327937,44.61215979,0.794618174,0.693360165,-0.31718528,25.18872576,0.36752896,-0.8074752,1.31835392,-0.14038784,0.32328448,0.23291136,-1.2627328,-0.10885248,-0.31269376,-0.42337408
Texas A&M,2008,12,1,3.9,-4.6,9.7,0.4,-11.9,-130.8,-2.3,-1.6,-7.9,-121,-1.1,-0.9,-5.6,0.1,-6.3,1,5,0.5,0.3,0.9,-1.733172819,-1.892432577,-2.106168282,-11.56027433,-0.102703197,-0.10533765,9.529727831,0.175694539,0.234688132,-1.833748224,-4.049019392,0.074023168,-0.82598016,-0.065316864,-0.092310272,-1.001372416,0.386329088,-0.01018624,0.012918016,-0.190155008,-0.158699264
Texas A&M,2009,13,1.9,4.7,-2.4,26.9,0.6,4.5,12.6,-0.2,-0.3,9.2,39.5,-0.1,2.1,1.2,0.7,4.1,-0.6,-2.7,0.4,-0.3,0.1,-1.006538255,-0.573946062,-2.164934626,-3.868219463,0.037837442,0.81572988,10.14378226,0.100555631,0.127750506,0.373001421,4.660784486,0.039218534,-0.240784128,0.187746509,0.066151782,0.018902067,0.18906327,-0.548148992,0.090334413,-0.212124006,-0.106959411
